deputy_id,receipt_id,classifier,confidence,reason
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.55,"Gasto de R$ 1389.98 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2023-12-10, Sunday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_58bb2cbf49c5310,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_f573c9b82925b05,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_f573c9b82925b05,ElectionPeriodClassifier,0.4,Gasto de R$ 750.00 em 'MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR' durante período eleitoral (2024-09-04). Monitoramento de rotina.
204379,despesa_unknown_f573c9b82925b05,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_f573c9b82925b05,ElectionPeriodClassifier,0.4,Gasto de R$ 750.00 em 'MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR' durante período eleitoral (2024-10-03). Monitoramento de rotina.
204379,despesa_unknown_f573c9b82925b05,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_f573c9b82925b05,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_f573c9b82925b05,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_e59a10e1e2e804d,ElectionPeriodClassifier,0.4,Gasto de R$ 373.50 em 'MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR' durante período eleitoral (2024-08-18). Monitoramento de rotina.
204379,despesa_unknown_e59a10e1e2e804d,WeekendHolidayClassifier,0.55,"Gasto de R$ 373.50 em 'MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR' em fim de semana (2024-08-18, Sunday)"
204379,despesa_unknown_e59a10e1e2e804d,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,ElectionPeriodClassifier,0.4,Gasto de R$ 300.00 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-08-19). Monitoramento de rotina.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,ElectionPeriodClassifier,0.4,Gasto de R$ 326.58 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-08-19). Monitoramento de rotina.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,ElectionPeriodClassifier,0.4,Gasto de R$ 298.23 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-08-20). Monitoramento de rotina.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,ElectionPeriodClassifier,0.4,Gasto de R$ 330.11 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-08-21). Monitoramento de rotina.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,ElectionPeriodClassifier,0.4,Gasto de R$ 220.01 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-09-04). Monitoramento de rotina.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,ElectionPeriodClassifier,0.4,Gasto de R$ 250.00 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-09-06). Monitoramento de rotina.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,ElectionPeriodClassifier,0.4,Gasto de R$ 335.84 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-10-18). Monitoramento de rotina.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_cc77a9fb95482a6,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_fb85167e7eba8d0,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_fb85167e7eba8d0,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_fb85167e7eba8d0,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_fb85167e7eba8d0,ElectionPeriodClassifier,0.4,Gasto de R$ 300.00 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-09-11). Monitoramento de rotina.
204379,despesa_unknown_fb85167e7eba8d0,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_fb8334f35b2a09d,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_fb8334f35b2a09d,ElectionPeriodClassifier,0.4,Gasto de R$ 345.20 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-10-16). Monitoramento de rotina.
204379,despesa_unknown_fb8334f35b2a09d,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_f0cff8baa82cd49,WeekendHolidayClassifier,0.55,"Gasto de R$ 300.00 em 'COMBUSTÍVEIS E LUBRIFICANTES.' em feriado nacional (2024-11-20, Wednesday)"
204379,despesa_unknown_f0cff8baa82cd49,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_a33c43fbc8f4026,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_a33c43fbc8f4026,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_c31fbca7f4a6961,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_2f7d64a137017ad,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,WeekendHolidayClassifier,0.55,"Gasto de R$ 203.31 em 'COMBUSTÍVEIS E LUBRIFICANTES.' em fim de semana (2024-04-14, Sunday)"
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,WeekendHolidayClassifier,0.55,"Gasto de R$ 179.21 em 'COMBUSTÍVEIS E LUBRIFICANTES.' em fim de semana (2024-02-17, Saturday)"
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,WeekendHolidayClassifier,0.55,"Gasto de R$ 273.93 em 'COMBUSTÍVEIS E LUBRIFICANTES.' em fim de semana (2024-06-02, Sunday)"
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,ElectionPeriodClassifier,0.4,Gasto de R$ 300.00 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-08-16). Monitoramento de rotina.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,ElectionPeriodClassifier,0.4,Gasto de R$ 276.95 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-08-26). Monitoramento de rotina.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,ElectionPeriodClassifier,0.4,Gasto de R$ 278.46 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-09-02). Monitoramento de rotina.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,ElectionPeriodClassifier,0.4,Gasto de R$ 269.17 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-09-07). Monitoramento de rotina.
204379,despesa_unknown_1e991c2a61e00ab,WeekendHolidayClassifier,0.55,"Gasto de R$ 269.17 em 'COMBUSTÍVEIS E LUBRIFICANTES.' em feriado nacional (2024-09-07, Saturday)"
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,ElectionPeriodClassifier,0.4,Gasto de R$ 269.84 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-09-12). Monitoramento de rotina.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,ElectionPeriodClassifier,0.4,Gasto de R$ 200.00 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-09-18). Monitoramento de rotina.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,WeekendHolidayClassifier,0.55,"Gasto de R$ 277.39 em 'COMBUSTÍVEIS E LUBRIFICANTES.' em fim de semana (2024-06-09, Sunday)"
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,ElectionPeriodClassifier,0.4,Gasto de R$ 298.86 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-10-15). Monitoramento de rotina.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,ElectionPeriodClassifier,0.4,Gasto de R$ 340.39 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-10-26). Monitoramento de rotina.
204379,despesa_unknown_1e991c2a61e00ab,WeekendHolidayClassifier,0.55,"Gasto de R$ 340.39 em 'COMBUSTÍVEIS E LUBRIFICANTES.' em fim de semana (2024-10-26, Saturday)"
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,ElectionPeriodClassifier,0.4,Gasto de R$ 312.35 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-09-06). Monitoramento de rotina.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,ElectionPeriodClassifier,0.4,Gasto de R$ 212.59 em 'COMBUSTÍVEIS E LUBRIFICANTES.' durante período eleitoral (2024-09-10). Monitoramento de rotina.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,WeekendHolidayClassifier,0.55,"Gasto de R$ 293.07 em 'COMBUSTÍVEIS E LUBRIFICANTES.' em fim de semana (2024-11-09, Saturday)"
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_1e991c2a61e00ab,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
